label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
N,0.0,0.0,0.0,-0.024815,-0.111559,0.109188,-0.191336,-0.296022,0.036013,-0.24371,-0.299184,-0.039237,-0.368974,-0.247425,0.017933,-0.509606,-0.459806,0.091854,-0.474101,-0.599725,-0.052285,-0.661618,-0.532272,-0.130959,-0.876456,-0.618752,-0.160255,-0.880749,-0.463239,-0.093537,-0.811504,-0.531627,-0.05945,-1.0,-0.431375,-0.027842,-0.95634,-0.458,-0.058054,-0.768079,-0.437772,0.087695,-0.748463,-0.38662,0.114513,-0.37631,-0.331044,0.059925,-0.402603,-0.282945,0.017446,-0.24142,-0.237399,0.021431,-0.324578,-0.461293,0.032562,-0.157134,-0.454725,-0.029047,-0.006601,-0.54097,-0.069182
N,0.0,0.0,0.0,-0.099897,-0.057881,0.018638,-0.260526,-0.111861,0.021081,-0.174646,-0.235943,-0.006083,-0.468633,-0.319202,0.001082,-0.34315,-0.222879,-0.041469,-0.490031,-0.382671,-0.134622,-0.60976,-0.291323,-0.07924,-0.786926,-0.409833,-0.078948,-0.639042,-0.354242,-0.072124,-1.0,-0.412526,0.031489,-0.821319,-0.336169,-0.046284,-0.821302,-0.260213,-0.042504,-0.770677,-0.333981,0.049953,-0.728838,-0.294647,-0.014429,-0.62812,-0.245398,0.006984,-0.372265,-0.211588,-0.009737,-0.349483,-0.363585,-0.052036,-0.219791,-0.347427,0.006884,-0.199734,-0.420166,-0.080687,-0.087919,-0.429008,-0.116731
N,0.0,0.0,0.0,0.078257,-0.11105,-0.082076,-0.025698,-0.140956,0.145749,-0.046578,-0.381117,0.014605,-0.229403,-0.435776,-0.006352,-0.356399,-0.420187,0.006164,-0.608806,-0.608327,-0.041317,-0.701626,-0.645691,-0.037126,-0.778398,-0.601652,-0.029077,-0.870041,-0.571616,-0.104837,-0.960641,-0.601542,-0.043727,-1.0,-0.570825,-0.019117,-0.907397,-0.472319,-0.172838,-0.845164,-0.309778,-0.153855,-0.548739,-0.389691,-0.033256,-0.565151,-0.287038,-0.157407,-0.289434,-0.347988,0.105462,-0.396126,-0.385569,-0.168331,-0.036039,-0.460407,-0.082118,-0.184959,-0.380586,-0.0216,-0.029013,-0.446476,-0.112198
N,0.0,0.0,0.0,0.216435,-0.053724,-0.097196,0.026863,-0.149899,-0.048858,-0.060801,-0.308371,-0.231913,-0.238899,-0.528315,-0.202027,-0.31588,-0.614356,-0.044366,-0.430673,-0.568365,-0.190855,-0.583943,-0.553823,-0.059037,-0.89873,-0.64498,-0.206237,-0.876732,-0.567533,-0.186954,-0.82474,-0.64046,-0.290697,-1.0,-0.64949,-0.224362,-0.914947,-0.564275,-0.140131,-0.837639,-0.413278,-0.304416,-0.863488,-0.381304,-0.027486,-0.403347,-0.38454,-0.093214,-0.370959,-0.564994,-0.077568,-0.314717,-0.204259,-0.192239,-0.052905,-0.305792,-0.154763,0.032394,-0.704056,-0.264957,0.182898,-0.385536,-0.253871
N,0.0,0.0,0.0,0.037989,-0.372327,0.097611,-0.150433,-0.484125,0.109253,-0.242933,-0.514047,0.127809,-0.387048,-0.61525,-0.046231,-0.481015,-0.66288,0.08714,-0.472745,-0.705815,-0.091533,-0.677772,-0.751378,-0.056821,-0.918022,-0.891298,-0.080409,-1.0,-0.809355,0.023157,-0.964889,-0.671821,-0.066075,-0.914025,-0.773904,0.011024,-0.891696,-0.721676,-0.032745,-0.888537,-0.690867,-0.037035,-0.762271,-0.519061,-0.043395,-0.431522,-0.607431,-0.01632,-0.486403,-0.565674,0.071828,-0.502961,-0.596003,-0.15614,-0.113779,-0.534914,-0.020374,-0.077574,-0.751206,-0.088182,-0.080344,-0.72619,-0.002631
N,0.0,0.0,0.0,-0.160423,-0.135446,0.063944,-0.180403,-0.282841,0.101843,-0.203961,-0.415739,0.039157,-0.312157,-0.332214,0.066497,-0.467586,-0.446201,0.114859,-0.699608,-0.492572,-0.033187,-0.667481,-0.61602,0.035649,-0.905646,-0.505397,0.020144,-0.899984,-0.421911,-0.068847,-0.889595,-0.464705,0.045229,-1.0,-0.540749,-0.050312,-0.934144,-0.554972,-0.014914,-0.737174,-0.488435,0.039198,-0.787249,-0.438788,0.108526,-0.581312,-0.316319,-0.020872,-0.538301,-0.43012,0.171525,-0.338685,-0.49868,0.133143,-0.24027,-0.351477,0.150515,-0.228941,-0.332387,0.014063,-0.135219,-0.477021,-0.084078
N,0.0,0.0,0.0,-0.073683,-0.00382,0.086254,-0.166993,-0.17143,0.181497,-0.190959,-0.410684,-0.080136,-0.395924,-0.313942,0.200909,-0.535691,-0.492399,0.163538,-0.633695,-0.452505,0.075596,-0.724432,-0.591508,-0.00529,-0.787026,-0.705343,-0.010947,-0.974305,-0.51392,-0.044887,-1.0,-0.682476,0.063398,-0.860661,-0.703631,-0.018729,-0.894814,-0.271983,0.109968,-0.935391,-0.488187,-0.01255,-0.690692,-0.35765,0.224157,-0.640943,-0.481786,0.245663,-0.350052,-0.480622,0.096084,-0.250449,-0.419288,0.119509,-0.303673,-0.505578,0.089848,-0.139284,-0.541709,0.046949,-0.090032,-0.499018,0.129418
N,0.0,0.0,0.0,0.054747,-0.014756,-0.238708,-0.089744,-0.213259,-0.099501,-0.073181,-0.302374,-0.133357,-0.249073,-0.343202,-0.103446,-0.325213,-0.369623,-0.012461,-0.498807,-0.378549,-0.082659,-0.749544,-0.50506,-0.213625,-0.841841,-0.388676,-0.191797,-0.925422,-0.458038,-0.059514,-1.0,-0.475958,-0.160943,-0.854186,-0.493231,-0.208677,-0.871931,-0.396836,0.05038,-0.731459,-0.438987,-0.153515,-0.664468,-0.408399,-0.025887,-0.530761,-0.322477,-0.061377,-0.267542,-0.300821,-0.084191,-0.187304,-0.425555,-0.103555,-0.201622,-0.259359,-0.072079,-0.098567,-0.374024,-0.04192,0.118929,-0.541564,-0.010896
N,0.0,0.0,0.0,0.281107,-0.165225,-0.180531,0.161252,-0.446628,-0.14752,-0.070561,-0.498758,-0.028,-0.244608,-0.536528,-0.184139,-0.346484,-0.677428,0.021022,-0.420097,-0.731661,-0.284037,-0.824828,-0.652629,-0.142823,-0.659155,-0.694465,-0.129273,-0.908351,-0.886673,-0.225161,-0.931684,-0.795196,-0.12115,-0.87284,-0.750411,-0.190551,-1.0,-0.61782,-0.054702,-0.61146,-0.638701,-0.105345,-0.634561,-0.64386,-0.153316,-0.506505,-0.543362,-0.004955,-0.298747,-0.468413,-0.002285,-0.145052,-0.68475,-0.039158,-0.036193,-0.689102,-0.037893,0.145315,-0.583462,-0.061276,0.181802,-0.707344,0.024968
N,0.0,0.0,0.0,0.06336,-0.058602,0.177883,-0.200103,-0.045455,0.272139,-0.258946,-0.189793,0.308049,-0.12236,-0.168879,0.169652,-0.414351,-0.14439,0.314948,-0.762861,-0.299016,0.167605,-0.774192,-0.409179,0.240481,-0.925664,-0.281079,0.159038,-1.0,-0.350665,0.177146,-0.976622,-0.393975,0.257728,-0.943576,-0.35861,0.228927,-0.999496,-0.278382,0.250844,-0.870718,-0.356238,0.111531,-0.747127,-0.315009,0.317194,-0.751658,-0.121969,0.249746,-0.546411,-0.250221,0.23162,-0.289505,-0.3118,0.160336,-0.224546,-0.229985,0.277195,-0.074318,-0.29331,0.213262,-0.018879,-0.335164,0.17959
N,0.0,0.0,0.0,0.304108,-0.286227,0.029161,-0.076253,-0.495989,-0.023368,-0.071468,-0.355712,0.113133,-0.049635,-0.495461,0.059675,-0.445559,-0.504608,0.097266,-0.622442,-0.650199,-0.090813,-0.487614,-0.82095,-0.060869,-0.768866,-0.757632,0.101725,-0.727059,-0.901292,-0.060615,-0.92912,-0.662599,-0.084309,-1.0,-0.803244,-0.125493,-0.886394,-0.65586,-0.11668,-0.625253,-0.585816,0.041547,-0.658797,-0.69076,0.067312,-0.578319,-0.750075,0.054492,-0.388638,-0.580153,0.068971,-0.240596,-0.692918,0.105616,-0.017139,-0.452087,0.030295,0.16008,-0.588542,-0.039007,0.274038,-0.588573,-0.133268
N,0.0,0.0,0.0,-0.014153,-0.100221,0.05278,-0.083668,-0.174888,0.108233,-0.229037,-0.173245,0.074095,-0.299054,-0.377509,0.044891,-0.424124,-0.30666,0.025351,-0.496103,-0.477667,0.051051,-0.722734,-0.349135,0.101206,-0.768642,-0.508834,-0.11651,-0.834571,-0.457802,0.038884,-1.0,-0.450336,0.009882,-0.959707,-0.430328,-0.059409,-0.915001,-0.447353,-0.0089,-0.69747,-0.402637,-0.0277,-0.624738,-0.280446,0.107154,-0.46477,-0.315698,0.073243,-0.479273,-0.218356,0.058262,-0.325364,-0.341565,0.100594,-0.187029,-0.314335,0.017062,-0.119773,-0.366843,0.117193,-0.176648,-0.370672,0.07368
N,0.0,0.0,0.0,0.069007,-0.093082,-0.138154,0.066744,-0.123977,0.106061,-0.023205,-0.450426,-0.057261,-0.338862,-0.460215,0.047142,-0.456298,-0.530065,-0.121878,-0.345527,-0.536582,-0.003726,-0.622474,-0.544031,-0.010329,-0.768609,-0.673425,-0.20455,-0.710531,-0.558418,-0.326571,-0.927918,-0.578193,0.007772,-1.0,-0.550527,-0.155983,-0.959545,-0.437475,-0.181494,-0.682683,-0.651843,-0.114469,-0.590761,-0.418993,-0.011519,-0.405919,-0.476965,0.085276,-0.30019,-0.372732,-1.5e-05,-0.133295,-0.519725,-0.121917,-0.08436,-0.406342,-0.112371,0.043592,-0.492373,0.03327,0.187609,-0.666946,-0.099473
N,0.0,0.0,0.0,0.093801,-0.164172,0.041014,-0.040583,-0.22762,-0.00922,-0.229737,-0.346496,0.110953,-0.32951,-0.409938,-0.048063,-0.487621,-0.456808,-0.105522,-0.515586,-0.579482,0.150927,-0.708078,-0.717424,0.004701,-0.886807,-0.562063,0.093228,-0.888336,-0.604768,-0.163808,-0.918447,-0.530635,0.045504,-1.0,-0.522608,-0.056101,-0.935021,-0.637409,0.011662,-0.82384,-0.519509,0.060391,-0.663732,-0.330806,-0.049757,-0.537849,-0.30914,0.019151,-0.326623,-0.461584,0.056064,-0.433176,-0.553186,-0.086041,-0.045755,-0.479686,-0.042094,-0.026211,-0.511197,0.094393,0.156439,-0.684874,0.014648
N,0.0,0.0,0.0,0.084587,0.019518,-0.014839,-0.068591,-0.078797,0.035068,-0.026824,-0.337692,0.054072,-0.325029,-0.48506,0.041563,-0.274395,-0.522654,0.035688,-0.545766,-0.501496,-0.109185,-0.756767,-0.59257,0.080937,-1.0,-0.752674,0.206886,-0.962462,-0.556326,-0.045082,-0.969944,-0.503411,-0.030347,-0.932495,-0.545679,0.015512,-0.79799,-0.502201,-0.017318,-0.939782,-0.494709,0.000975,-0.771796,-0.427353,0.027699,-0.402553,-0.490805,0.053396,-0.428853,-0.306565,0.099589,-0.015117,-0.42507,0.016861,0.058708,-0.334806,-0.273447,0.034333,-0.385995,-0.074163,0.264876,-0.404114,-0.104128
N,0.0,0.0,0.0,-0.123501,-0.229629,-0.05173,-0.196607,-0.23823,-0.085112,-0.22949,-0.332239,-0.063303,-0.368321,-0.469398,-0.064279,-0.364835,-0.630762,-0.219919,-0.555759,-0.640043,-0.130034,-0.719943,-0.61553,-0.149614,-0.76861,-0.598877,0.036144,-0.969674,-0.652264,-0.10446,-1.0,-0.620805,-0.085252,-0.938532,-0.65198,-0.12486,-0.974369,-0.653649,-0.094057,-0.738586,-0.412366,0.032158,-0.776555,-0.503773,-0.198635,-0.622758,-0.538812,0.107898,-0.452184,-0.491381,-0.03506,-0.357594,-0.454042,-0.088427,-0.174642,-0.40094,-0.048506,-0.145766,-0.545005,0.010117,-0.053163,-0.633698,-0.041141
N,0.0,0.0,0.0,-0.028996,-0.230184,0.04015,-0.19868,-0.269585,0.083011,-0.095375,-0.307399,-0.038706,-0.286158,-0.335582,0.015968,-0.489006,-0.517798,-0.022375,-0.509083,-0.494432,-0.107141,-0.567402,-0.594575,-0.000568,-0.856823,-0.362526,0.048099,-0.923914,-0.547968,-0.144357,-0.933071,-0.50874,0.001279,-1.0,-0.575033,0.020977,-0.758344,-0.545884,0.042709,-0.873549,-0.475568,-0.095689,-0.695719,-0.273515,0.009773,-0.551276,-0.439246,0.004423,-0.447969,-0.370036,0.027537,-0.280657,-0.421302,0.034961,-0.177753,-0.412448,-0.032651,-0.195255,-0.359794,-0.162847,-0.100894,-0.407374,-0.129553
N,0.0,0.0,0.0,0.259669,-0.317287,-0.060849,0.057173,-0.460637,0.135193,0.033424,-0.384824,0.081885,-0.045557,-0.639724,0.115558,-0.333611,-0.467553,0.191373,-0.479444,-0.679292,0.194989,-0.696607,-0.910407,-0.047318,-0.792846,-0.636785,0.10352,-0.850701,-0.714554,-0.058781,-0.713164,-0.635241,0.007952,-0.898207,-0.652356,0.012059,-1.0,-0.545992,0.140696,-0.718866,-0.676853,0.067441,-0.851883,-0.700826,0.242743,-0.428782,-0.745085,0.034186,-0.47863,-0.627591,0.094072,-0.018065,-0.491055,0.071979,-0.039631,-0.644173,0.171205,0.194229,-0.7266,-0.097383,0.130093,-0.684273,0.04799
N,0.0,0.0,0.0,0.051326,0.012126,0.187292,0.003696,-0.099283,0.0209,-0.13485,-0.337269,0.122704,-0.24568,-0.406607,-0.041037,-0.291207,-0.40652,0.159072,-0.449303,-0.467035,0.062738,-0.664635,-0.529627,0.066106,-0.832547,-0.415479,0.020587,-0.682782,-0.655571,-0.141817,-0.864713,-0.533029,-0.081054,-1.0,-0.539542,-0.01177,-0.95607,-0.517955,0.024151,-0.692776,-0.471429,-0.048617,-0.626161,-0.43072,-0.080892,-0.527885,-0.435305,0.057541,-0.396304,-0.415666,0.043156,-0.131033,-0.360787,0.27016,-0.1559,-0.308491,0.021795,-0.062628,-0.45067,-0.123002,0.125529,-0.498768,-0.078456
N,0.0,0.0,0.0,0.083701,-0.191625,0.04795,-0.030259,-0.194104,0.24692,0.012092,-0.426872,0.062166,-0.154847,-0.585611,0.206052,-0.334333,-0.621549,0.068927,-0.505597,-0.691664,0.108359,-0.597652,-0.715702,-0.045226,-0.836943,-0.809851,-0.167395,-0.952681,-0.793882,0.111502,-1.0,-0.659589,-0.090238,-0.809512,-0.688031,-0.128864,-0.855565,-0.615747,0.100404,-0.835005,-0.591801,-0.102526,-0.626906,-0.560995,0.0377,-0.569284,-0.562438,0.134784,-0.470577,-0.459305,-0.069911,-0.400901,-0.401382,-0.030771,-0.094414,-0.55934,0.064347,0.006632,-0.483908,-0.111249,0.125247,-0.631429,-0.144722
N,0.0,0.0,0.0,-0.015184,0.111293,0.186691,0.060253,-0.091325,0.306231,-0.03173,-0.277914,0.193403,-0.341264,-0.301945,0.318552,-0.483545,-0.460784,0.075744,-0.615546,-0.113652,0.264191,-0.959667,-0.459224,0.067393,-0.763144,-0.57057,0.013379,-0.975489,-0.531411,0.139994,-1.0,-0.378786,0.021529,-0.900669,-0.529679,0.150874,-0.965906,-0.329492,-0.076974,-0.901841,-0.271363,0.131173,-0.85651,-0.391082,0.201553,-0.641106,-0.211704,0.273203,-0.368034,-0.20644,0.145106,-0.152802,-0.201295,0.166916,-0.276074,-0.498045,0.23856,-0.1727,-0.41415,0.171812,-0.083221,-0.193252,0.1283
N,0.0,0.0,0.0,-0.071117,-0.1746,0.194869,-0.18223,-0.195612,0.330683,-0.353567,-0.352603,0.320435,-0.3982,-0.420976,0.23338,-0.363121,-0.4461,0.349879,-0.519942,-0.562476,0.205529,-0.620126,-0.658258,0.216265,-0.812135,-0.612938,0.118288,-0.956516,-0.544759,0.238745,-0.925252,-0.670221,0.241871,-0.892276,-0.577165,0.101294,-1.0,-0.456249,0.033983,-0.784094,-0.53284,0.207662,-0.998075,-0.596902,0.159343,-0.699245,-0.396096,0.240672,-0.368454,-0.399638,0.175987,-0.290877,-0.466922,0.17671,-0.263966,-0.334081,0.270107,-0.104716,-0.339493,0.244869,-0.207533,-0.485099,0.268317
O,0.0,0.0,0.0,0.096354,-0.021535,0.227683,-0.014704,-0.17244,0.007536,-0.266143,-0.23365,-0.112167,-0.32154,-0.355562,0.155986,-0.658209,-0.435352,0.048776,-0.563589,-0.579821,0.038969,-0.862636,-0.585886,0.175141,-0.856284,-0.597025,-0.009212,-1.0,-0.642074,0.056998,-0.712024,-0.455567,0.091449,-0.731095,-0.467733,0.142942,-0.815117,-0.433354,-0.043289,-0.754569,-0.482412,0.049341,-0.650651,-0.283317,0.093243,-0.453823,-0.190636,0.204104,-0.284361,-0.282391,0.085444,-0.173752,-0.408358,0.152598,0.025251,-0.482843,0.145538,0.127023,-0.487022,0.071857,0.028954,-0.638466,-0.035223
O,0.0,0.0,0.0,-0.079546,-0.126391,-0.086857,-0.221838,-0.158069,-0.068606,-0.309932,-0.273713,-0.036717,-0.451557,-0.295439,-0.121762,-0.693639,-0.354917,-0.014183,-0.68583,-0.571125,-0.034419,-0.762077,-0.390869,-0.265044,-0.713551,-0.416841,-0.125161,-0.999988,-0.50778,-0.103022,-1.0,-0.501936,-0.143359,-0.948268,-0.354862,-0.085184,-0.801669,-0.38456,-0.177828,-0.694531,-0.425053,-0.133902,-0.659636,-0.262864,-0.020852,-0.571975,-0.251317,-0.143958,-0.254285,-0.227935,0.059457,-0.241544,-0.357864,-0.116499,-0.136589,-0.42735,-0.274523,-0.116478,-0.392111,-0.095486,-0.024227,-0.436631,-0.073892
O,0.0,0.0,0.0,-0.225042,0.030752,-0.099765,-0.051065,-0.092967,-0.069233,-0.282173,-0.337706,-0.157433,-0.472918,-0.341165,-0.072323,-0.358564,-0.398163,-0.198927,-0.580529,-0.456346,-0.098946,-0.733337,-0.405826,-0.207344,-0.730598,-0.471983,-0.254598,-0.928396,-0.421237,-0.31951,-0.937511,-0.374086,-0.175462,-1.0,-0.405725,-0.311607,-0.830691,-0.286134,-0.176967,-0.836601,-0.377472,-0.142529,-0.530393,-0.245282,-0.223193,-0.498565,-0.278904,-0.170345,-0.283421,-0.409208,-0.098428,-0.101027,-0.303321,-0.114837,0.002608,-0.36714,-0.09844,0.018527,-0.44682,-0.100383,0.17909,-0.342332,-0.123848
O,0.0,0.0,0.0,-0.124759,-0.28604,-0.087539,-0.149526,-0.325783,0.077094,-0.126851,-0.559618,-0.019034,-0.222456,-0.332099,0.041049,-0.563725,-0.410171,0.10791,-0.755241,-0.385119,0.043287,-0.712865,-0.445146,0.013934,-0.846653,-0.491431,-0.054905,-0.894693,-0.543106,-0.038514,-0.850099,-0.508035,-0.006861,-0.961802,-0.505575,0.11794,-1.0,-0.442706,-0.095648,-0.704441,-0.419119,-0.017938,-0.815457,-0.268868,-0.0614,-0.507067,-0.296833,0.212824,-0.445413,-0.421599,0.021245,-0.317734,-0.504189,0.166169,-0.194859,-0.397936,0.072994,0.019746,-0.51219,0.030162,-0.131473,-0.457551,0.003432
O,0.0,0.0,0.0,-0.008271,-0.14076,-0.100441,-0.162257,-0.272905,-0.05604,-0.231784,-0.3224,0.035087,-0.276459,-0.381562,0.033228,-0.420189,-0.524405,-0.054243,-0.629257,-0.551134,-0.146227,-0.681905,-0.59983,0.102276,-0.812518,-0.646967,-0.004414,-0.887234,-0.503762,-0.103782,-0.985038,-0.618618,-0.162741,-1.0,-0.506723,-0.056789,-0.954344,-0.378153,-0.021726,-0.556186,-0.445122,0.161407,-0.562324,-0.534937,-0.078722,-0.456604,-0.498222,-0.042861,-0.460076,-0.193017,0.111783,-0.230999,-0.246857,0.114834,0.007553,-0.427733,-0.023124,-0.094163,-0.434267,-0.084785,-0.048655,-0.397356,0.006089
O,0.0,0.0,0.0,0.005319,-0.060195,0.02341,0.090956,-0.24571,0.068678,-0.247473,-0.428263,0.140053,-0.206593,-0.492258,-0.086418,-0.314142,-0.442749,-0.085292,-0.680464,-0.427189,-0.057555,-0.758277,-0.652531,-0.01364,-0.933084,-0.589013,-0.172968,-1.0,-0.709055,-0.177583,-0.857374,-0.524505,-0.084632,-0.945352,-0.443742,-0.004342,-0.927152,-0.491643,-0.014579,-0.678849,-0.268104,-0.078464,-0.565306,-0.337335,0.143843,-0.451508,-0.537618,-0.11993,-0.25308,-0.398179,0.03459,-0.157811,-0.35419,0.058214,-0.032821,-0.502075,0.078103,-0.024148,-0.420666,-0.059152,0.11343,-0.41795,0.000928
O,0.0,0.0,0.0,-0.16163,-0.191846,0.090555,-0.16774,-0.132399,0.118268,-0.39075,-0.350219,0.125893,-0.437407,-0.308812,-0.070821,-0.459914,-0.333165,-0.021192,-0.546551,-0.518573,-0.024015,-0.741444,-0.363429,-0.128732,-0.9245,-0.400579,0.06434,-0.865773,-0.397804,-0.043949,-1.0,-0.394639,0.052569,-0.98533,-0.423717,0.043287,-0.839194,-0.409594,-0.113145,-0.948129,-0.334139,-0.0759,-0.648432,-0.438767,0.137242,-0.607099,-0.35424,-0.003635,-0.511944,-0.181444,0.084976,-0.318983,-0.380534,0.02476,-0.275563,-0.503474,-0.037882,-0.101202,-0.38435,-0.020508,-0.029325,-0.346867,0.108532
O,0.0,0.0,0.0,0.197112,-0.043147,-0.112533,0.084489,-0.159365,-0.207223,-0.049216,-0.333062,0.051602,-0.196644,-0.197235,-0.031526,-0.502219,-0.683531,-0.136562,-0.535801,-0.446881,-0.132182,-0.762736,-0.530365,-0.069314,-0.748933,-0.601962,-0.19698,-0.734328,-0.374248,-0.19,-0.845599,-0.312267,-0.01767,-1.0,-0.473384,-0.287609,-0.946634,-0.445092,-0.080045,-0.805971,-0.659009,-0.053807,-0.525696,-0.297767,-0.065238,-0.437545,-0.320966,0.00807,-0.260718,-0.548699,0.102698,-0.132875,-0.454123,-0.074355,0.057586,-0.424839,-0.110428,0.116703,-0.384064,-0.162692,0.231352,-0.616271,0.070279
O,0.0,0.0,0.0,-0.199302,-0.041491,0.058935,-0.168379,-0.112913,0.013393,-0.299039,-0.312851,0.061429,-0.477648,-0.30807,0.039041,-0.454237,-0.353848,-0.124918,-0.733399,-0.487894,-0.071163,-0.734065,-0.622524,0.063311,-0.826394,-0.457082,-0.033351,-0.955186,-0.452924,0.013138,-1.0,-0.402845,-0.131305,-0.927487,-0.43996,-0.025291,-0.972559,-0.356527,-0.04045,-0.705337,-0.339094,0.021306,-0.734844,-0.307808,0.039994,-0.596579,-0.342344,-0.040375,-0.440716,-0.35011,0.041883,-0.365446,-0.317289,-0.056836,-0.117264,-0.328325,-0.004455,-0.079095,-0.239655,-0.021865,-0.189091,-0.338193,-0.147797
O,0.0,0.0,0.0,-0.047024,-0.189391,0.052659,-0.139379,-0.248717,0.170678,-0.086066,-0.372299,0.021045,-0.442577,-0.689055,0.158221,-0.475976,-0.599234,-0.100002,-0.738097,-0.755818,0.152395,-0.72343,-0.745819,0.143058,-0.940685,-0.619939,0.01747,-0.958578,-0.666346,-0.01975,-0.999714,-0.601071,0.002016,-1.0,-0.501813,-0.077023,-0.861779,-0.584776,-0.057876,-0.814638,-0.575909,0.092189,-0.668925,-0.379257,-0.016795,-0.692501,-0.436851,0.21602,-0.320736,-0.536771,-0.005666,-0.052251,-0.497259,-0.014757,0.000204,-0.502727,-0.117201,0.160839,-0.486357,-0.099952,0.151601,-0.681922,-0.090916
O,0.0,0.0,0.0,-0.013183,-0.138719,-0.340939,0.025086,-0.279389,-0.001104,-0.166478,-0.447197,-0.180843,-0.316311,-0.594197,-0.143622,-0.379644,-0.629652,0.001843,-0.609379,-0.510758,-0.061716,-0.776269,-0.70976,-0.262472,-0.865408,-0.817258,-0.10044,-0.979629,-0.696997,-0.417439,-1.0,-0.737622,-0.145735,-0.912891,-0.589441,-0.172781,-0.787306,-0.604154,-0.304036,-0.793751,-0.606517,-0.437602,-0.736732,-0.398752,-0.16142,-0.506361,-0.732742,-0.237258,-0.298856,-0.578221,-0.214395,-0.082234,-0.604919,-0.240716,-0.063588,-0.639826,-0.220153,0.018598,-0.67025,-0.317818,0.119516,-0.607014,-0.222854
O,0.0,0.0,0.0,-0.016481,-0.083867,0.174086,-0.164865,-0.18747,0.190113,-0.2505,-0.168422,0.219141,-0.302508,-0.224837,0.06393,-0.432193,-0.346702,0.204456,-0.588376,-0.456432,0.191796,-0.860252,-0.565903,0.163895,-0.88334,-0.470422,0.047147,-0.911851,-0.495429,0.092363,-1.0,-0.504938,0.081388,-0.858922,-0.453914,0.098995,-0.908574,-0.434666,0.218627,-0.897654,-0.362268,0.088562,-0.637359,-0.318293,0.258324,-0.491262,-0.302277,0.23898,-0.346277,-0.367171,0.24347,-0.256987,-0.269635,0.1476,-0.232956,-0.404058,-0.091501,-0.14308,-0.18708,0.198039,-0.02495,-0.352252,0.096602
O,0.0,0.0,0.0,-0.058986,-0.087722,0.085211,0.016193,-0.109565,-0.017322,-0.220007,-0.366499,-0.096736,-0.323711,-0.314266,0.106554,-0.440594,-0.446757,0.006375,-0.644667,-0.35896,0.092858,-0.861006,-0.481024,0.138691,-0.785044,-0.400289,-0.094927,-0.899899,-0.520405,0.055771,-1.0,-0.541437,0.010349,-0.986979,-0.426119,-0.135095,-0.764296,-0.629018,0.11356,-0.803955,-0.492255,0.08059,-0.566377,-0.261041,0.176015,-0.560979,-0.314034,-0.035305,-0.343902,-0.294872,0.075848,-0.356739,-0.373208,0.2434,-0.069822,-0.387918,0.064631,0.012848,-0.511525,-0.062602,-0.029503,-0.490115,0.169628
O,0.0,0.0,0.0,-0.189296,-0.130863,-0.036861,-0.189663,-0.071336,0.082384,-0.307733,-0.340348,-0.050512,-0.358553,-0.306907,0.067682,-0.554493,-0.392759,0.019084,-0.52673,-0.364857,-0.102377,-0.871003,-0.454017,-0.066593,-0.898617,-0.509438,0.003649,-1.0,-0.313297,-0.101022,-0.86734,-0.478914,-0.158579,-0.906562,-0.495121,-0.025557,-0.841051,-0.423308,-0.005815,-0.672657,-0.3493,-0.047457,-0.602505,-0.281574,0.005047,-0.399202,-0.315974,0.147168,-0.411122,-0.223773,0.024948,-0.216188,-0.439381,0.190465,-0.104893,-0.239243,-0.085823,-0.037179,-0.365243,-0.08469,0.085923,-0.397031,-0.032874
O,0.0,0.0,0.0,-0.079682,-0.032213,0.089801,-0.197088,-0.185255,-0.01924,-0.324976,-0.150936,0.030157,-0.32821,-0.292672,-0.035985,-0.666289,-0.486933,-0.05224,-0.612673,-0.318773,0.00153,-0.746111,-0.487716,-0.077683,-0.858398,-0.440967,0.007642,-0.979102,-0.476196,-0.076114,-0.983842,-0.409788,-0.130391,-0.998333,-0.51746,-0.073292,-1.0,-0.602216,0.144378,-0.892677,-0.406956,0.12296,-0.800156,-0.417209,0.003383,-0.608269,-0.333889,-0.03793,-0.441004,-0.149767,-0.088871,-0.226955,-0.163803,-0.022221,-0.148894,-0.314394,-0.125035,-0.001265,-0.343213,-0.05618,-0.168179,-0.364462,-0.026901
O,0.0,0.0,0.0,-0.312748,-0.143204,0.064662,-0.134835,-0.122101,0.089177,-0.197032,-0.282959,0.003582,-0.452963,-0.298992,0.034696,-0.466737,-0.504665,0.133634,-0.601669,-0.493879,0.108361,-0.714109,-0.546511,0.041874,-0.775752,-0.427953,0.014615,-0.757086,-0.550128,-0.093615,-1.0,-0.482309,0.015611,-0.877166,-0.502718,0.179541,-0.727702,-0.506249,0.037086,-0.742699,-0.35007,-0.039845,-0.753945,-0.455636,0.188523,-0.555384,-0.296898,0.137408,-0.393683,-0.287703,0.0141,-0.292957,-0.503567,0.097439,-0.213027,-0.219699,0.078055,-0.027443,-0.362642,0.047587,0.024165,-0.458098,0.065569
